,carbon dioxide,methane,nitrous oxide,isoprene,ammonia,sulfur dioxide,acetaldehyde,trichloroethylene,methylethylketone,black carbon,benzene,tropospheric ozone,ethanol,acetone,carbon monoxide,HFC-161,HFC-152,HCFC-151,HCFC-141a,HCFC-131,methylbromide,HCFC-31
2077,8.68443168935533e-15,8.673478305350978e-13,2.0236612873444786e-12,1.0767663772267364e-11,6.45499506459428e-14,2.537589524966381e-14,6.696618282946961e-12,6.468943539667066e-13,1.5830139566525708e-12,6.899903436918155e-10,7.316922154579659e-13,1.0617496820347002e-12,2.019605563269976e-12,7.044851529000688e-13,8.851386449416743e-14,4.582482775960051e-13,1.139142419042829e-12,5.064830331121574e-13,6.830680404587347e-13,1.0318793862106602e-12,6.638429748032475e-14,1.4027114525039048e-12
2078,8.954773875433009e-15,9.203639594284409e-13,2.130344534278933e-12,1.1996951222813774e-11,7.022914405364036e-14,2.7981513996723993e-14,7.460699770309392e-12,7.206875245471229e-13,1.7630779907238208e-12,7.634408923439443e-10,8.151672291208215e-13,1.1829742442161502e-12,2.2502185379241587e-12,7.879030518889397e-13,9.925026288608031e-14,5.201196175294831e-13,1.3104678323227294e-12,5.833877169032366e-13,7.868944428250114e-13,1.1911808800158535e-12,7.662834064816984e-14,1.6186064631059676e-12
2079,1.0327311554239474e-14,1.0994025469960058e-12,2.503448826591644e-12,1.7795378614033766e-11,1.0398861690839483e-13,4.1441114730304656e-14,1.1066699039117649e-11,1.0690340995465464e-12,2.6154605132696844e-12,1.1347036499407732e-09,1.2092030652884084e-12,1.7547362859008082e-12,3.3377685316853543e-12,1.16350399559978e-12,1.4597856189979767e-13,7.522925302094808e-13,1.835364734811551e-12,8.126184733753437e-13,1.0953309985091498e-12,1.62255886236948e-12,1.040385167153525e-13,2.1843268328685386e-12
2080,1.0662011472577653e-14,1.1112420960230667e-12,2.5153218483151027e-12,1.9708148370496904e-11,1.205608578748212e-13,4.745055642979788e-14,1.2258945611081492e-11,1.1842945593805801e-12,2.9003306223150226e-12,1.2860400730489724e-09,1.339488744309324e-12,1.943316604129521e-12,3.696396156476076e-12,1.281039390400243e-12,1.602392309577272e-13,8.117044919151087e-13,1.9366134783797466e-12,8.544936227834631e-13,1.1512761805933254e-12,1.6834485906025671e-12,1.0774212746835763e-13,2.254447114287252e-12
2081,8.65682704598169e-15,9.15301231337469e-13,2.083947025649249e-12,1.652462604950417e-11,1.0197211042601781e-13,4.023229210794666e-14,1.0279674758616036e-11,9.931219841894673e-13,2.4332009777268202e-12,1.089184831960358e-09,1.123246299446839e-12,1.6294018258176948e-12,3.0992516524233463e-12,1.069327853536769e-12,1.334025701037936e-13,6.66260582725758e-13,1.5633918499745318e-12,6.88385498661165e-13,9.27243347759922e-13,1.3472174845004365e-12,8.61597574094982e-14,1.8006649761779066e-12
2082,5.852296674227325e-15,6.192399411862233e-13,1.442565003230305e-12,1.0215649549973624e-11,6.5410518732738e-14,2.5499170012751826e-14,6.355958104590743e-12,6.140783376948395e-13,1.5055210556800881e-12,6.834100311621071e-10,6.944980690062587e-13,1.0072951398375815e-12,1.9159384211026375e-12,6.600830594851877e-13,8.24031273054885e-14,4.111863039393456e-13,9.76599681295922e-13,4.311975540611405e-13,5.810251412459624e-13,8.547017317192189e-13,5.477260042506011e-14,1.1491369546154888e-12
2083,5.64052496180362e-15,5.338743956980344e-13,1.2553608648574172e-12,7.814734135842225e-12,4.670009554474462e-14,1.8533398133297123e-14,4.8604947846300855e-12,4.695404219648237e-13,1.1494103016335975e-12,5.049165795976829e-10,5.310842076653505e-13,7.705760612862232e-13,1.4657358835809677e-12,5.099196176350866e-13,6.396943082507061e-14,3.284785791872924e-13,8.051740957622355e-13,3.57040506468002e-13,4.813560413983762e-13,7.188297520671409e-13,4.615972599010218e-14,9.719886350772344e-13
2084,5.918622172221366e-15,5.797088924170176e-13,1.3486021058744866e-12,9.206557484373547e-12,5.591241504741601e-14,2.2204750603602632e-14,5.726912411143987e-12,5.532680323293332e-13,1.3551895068821075e-12,6.032895343106061e-10,6.257695756862485e-13,9.078128685938325e-13,1.7267478077213245e-12,5.977571666472171e-13,7.479850317560412e-14,3.7854541755297365e-13,9.12600270408441e-13,4.0369678118891904e-13,5.440922469198376e-13,8.051412251099436e-13,5.1633393089816785e-14,1.08458285619324e-12
2085,5.598434968308976e-15,5.212093913132473e-13,1.2184795417381647e-12,9.176977796288296e-12,5.4966085127581246e-14,2.1880036636436794e-14,5.708079702253624e-12,5.514359930196887e-13,1.3502664203589136e-12,5.969423677537604e-10,6.237144430021385e-13,9.049003780408694e-13,1.7212146949514786e-12,5.961949468529331e-13,7.458749291069282e-14,3.776864494474049e-13,9.084683033033022e-13,4.0167875198808624e-13,5.413390608170978e-13,7.994023756563981e-13,5.124805930008618e-14,1.0757986522433905e-12
2086,4.755169081602422e-15,4.652775183034084e-13,1.0947694162597926e-12,9.219151739942973e-12,5.6174927210527385e-14,2.238341597343664e-14,5.735075963211582e-12,5.540690037922407e-13,1.3575014076686576e-12,6.07720821670061e-10,6.266675977741959e-13,9.090538750865366e-13,1.7290965888494792e-12,5.973880009348902e-13,7.465803584553176e-14,3.7537828052566426e-13,8.959497394188437e-13,3.957038188193927e-13,5.332132344714146e-13,7.842704160307455e-13,5.025014973008522e-14,1.0537969279034939e-12
2087,4.833351646342894e-15,4.729243308970964e-13,1.1070680410152477e-12,7.1150578506844925e-12,4.0389798381886495e-14,1.6241907476058588e-14,4.424240130350544e-12,4.2736304181594267e-13,1.0450447269383682e-12,4.4834930881825533e-10,4.834168104238612e-13,7.015961119001749e-13,1.334552245967069e-12,4.662142517678954e-13,5.852768889079864e-14,3.031344257103377e-13,7.418675729041074e-13,3.2863856292993165e-13,4.4300403054181044e-13,6.580799285162304e-13,4.22193397711517e-14,8.874126154774143e-13
2088,4.145222974713032e-15,4.099301906707202e-13,9.68625664481453e-13,7.94739085096109e-12,5.071689401526606e-14,1.9879523421702797e-14,4.94484794355608e-12,4.777510816482453e-13,1.171453556886001e-12,5.333568671969507e-10,5.403143064495309e-13,7.836390060437652e-13,1.490527646612875e-12,5.134423226240646e-13,6.411599621453107e-14,3.2007118423508404e-13,7.612070539407988e-13,3.3609432990616715e-13,4.5287380158915647e-13,6.656187258559183e-13,4.2645121607272926e-14,8.942311048561204e-13
2089,4.004739663154101e-15,3.970147445939342e-13,9.377552048084283e-13,6.399211448303524e-12,3.7807508510399026e-14,1.4992994227356376e-14,3.979709349738316e-12,3.844396454360319e-13,9.40682089256724e-13,4.092909086664151e-10,4.3483962948104445e-13,6.310001177677011e-13,1.2002543723782435e-12,4.1820863708372415e-13,5.243886397566235e-14,2.6965274965174226e-13,6.548593777910534e-13,2.897975162656959e-13,3.9059738781552293e-13,5.782509941880159e-13,3.7081804563855796e-14,7.788424011510682e-13
2090,3.6725151661872965e-15,3.634526571278829e-13,8.630700891754857e-13,5.798731909160943e-12,3.635333868284821e-14,1.4126646821679527e-14,3.607126987392725e-12,3.484742147927691e-13,8.535711669369195e-13,3.7994777914114085e-10,3.9412832279557917e-13,5.717772916322448e-13,1.0875815001213314e-12,3.7707749605124525e-13,4.721417506780554e-14,2.3993816423450276e-13,5.79948407292615e-13,2.566098193056556e-13,3.4586271365096897e-13,5.122752980385688e-13,3.2857039372245224e-14,6.90389942108392e-13
2091,3.5860415060865154e-15,3.4728338103130725e-13,8.260006553556687e-13,4.945580706524678e-12,2.9811453454406637e-14,1.1610263985347991e-14,3.0756200178041783e-12,2.971013263764525e-13,7.269123253220403e-13,3.156616036262056e-10,3.360521492643486e-13,4.876598290948308e-13,9.276011719326797e-13,3.233372312483491e-13,4.0569914973167736e-14,2.0909956645053343e-13,5.116815572081648e-13,2.2677135469593526e-13,3.057072288790381e-13,4.554382082495901e-13,2.923547952953318e-14,6.152111727502783e-13
2092,3.579473713594906e-15,3.468053065398469e-13,8.221097290373023e-13,4.801297317342755e-12,2.9760620912510724e-14,1.1671489885459847e-14,2.9867102211943052e-12,2.88540877015727e-13,7.068195356319279e-13,3.1515526329764247e-10,3.263432489379254e-13,4.73428529393774e-13,9.005127822334925e-13,3.1254590351195677e-13,3.918587212708819e-14,2.0012152144903334e-13,4.886653769305758e-13,2.1657734903188587e-13,2.919671793498719e-13,4.352213156243894e-13,2.7941227008497713e-14,5.881216571140272e-13
2093,3.4091464708771846e-15,3.219070339709053e-13,7.665189782988834e-13,4.883296355944799e-12,2.85353208519237e-14,1.1312374000369434e-14,3.0367542723738114e-12,2.9334677142467196e-13,7.176149342916718e-13,3.106386502121212e-10,3.318161979680272e-13,4.815234609640494e-13,9.159260378014078e-13,3.1883566171895324e-13,3.996552830592842e-14,2.0505242743266816e-13,4.995053336615004e-13,2.2126908006911248e-13,2.9827264521961425e-13,4.436880936644178e-13,2.8475448483773066e-14,5.98995179033038e-13
2094,3.1083036450406817e-15,3.3068274092179686e-13,7.827787921181801e-13,4.501198451802305e-12,2.578895202547152e-14,1.0327763288030633e-14,2.7989539667478388e-12,2.703665737968508e-13,6.611661390387284e-13,2.8389827800341923e-10,3.0582328754245564e-13,4.4384935479159546e-13,8.442784170520267e-13,2.9538627729826195e-13,3.7124215101729655e-14,1.9326310651051863e-13,4.76721597654774e-13,2.114602543104579e-13,2.8509579877051337e-13,4.2578524352773987e-13,2.7339049386366856e-14,5.755349753114411e-13
2095,3.01815471118995e-15,3.512470877311552e-13,8.240483480423494e-13,4.95424088831015e-12,3.0126429170511924e-14,1.1895583967850878e-14,3.0815986999013904e-12,2.977001471526319e-13,7.289953571267026e-13,3.225538814498889e-10,3.367129008062332e-13,4.885127789219142e-13,9.29207843587097e-13,3.2262987775969166e-13,4.043613446242574e-14,2.0647593672435942e-13,5.020492469743162e-13,2.2229318767941512e-13,2.996342024912615e-13,4.4460106733420536e-13,2.8520872138336884e-14,5.99404122975241e-13
2096,2.871760566646864e-15,3.1346177074641184e-13,7.406214488174139e-13,5.393315183988478e-12,3.252046883855604e-14,1.2850944067394148e-14,3.354520578573937e-12,3.240600444680769e-13,7.933530524453947e-13,3.492055848004994e-10,3.6653514947671693e-13,5.318091724899888e-13,1.0115611966580313e-12,3.506138240925844e-13,4.3833983524440255e-14,2.2184634390103641e-13,5.297001075772194e-13,2.339075795640298e-13,3.151847125537472e-13,4.632408646068445e-13,2.967794943736044e-14,6.222693545388559e-13
2097,2.7888535338811326e-15,2.9629128121937874e-13,7.015159771550478e-13,4.277650816058441e-12,2.4634719435595815e-14,9.864859511407103e-15,2.660097055610095e-12,2.5696239137299697e-13,6.285824770396725e-13,2.718777701600451e-10,2.9066296451607133e-13,4.2180528885164826e-13,8.023336055404434e-13,2.792478842102953e-13,3.498600928817637e-14,1.7923873165245104e-13,4.3436293906142e-13,1.9223556726543313e-13,2.591049258131975e-13,3.8401945604207364e-13,2.4632441862156232e-14,5.176288558752377e-13
2098,2.6927566419688113e-15,2.6692267643430035e-13,6.3649770537198e-13,4.005329346754275e-12,2.492642274254174e-14,9.788797065776116e-15,2.4916360255945884e-12,2.4071322940033776e-13,5.897127271928581e-13,2.634249160556282e-10,2.722454483293691e-13,3.9494221660381603e-13,7.512235845355426e-13,2.608045698224458e-13,3.2703353506180524e-14,1.671407546360892e-13,4.0740203230263733e-13,1.8044980738588492e-13,2.432434379271721e-13,3.614622118129057e-13,2.319324676223039e-14,4.876683119557579e-13
2099,2.5958985621696717e-15,2.634150788358856e-13,6.270903605660121e-13,4.183520278159449e-12,2.7492767584659977e-14,1.0694293465145415e-14,2.6032925437393278e-12,2.5152488118542187e-13,6.170259963107875e-13,2.8354274437262705e-10,2.844449628618338e-13,4.12504545148927e-13,7.846075831916535e-13,2.7041622977284305e-13,3.3798599756622784e-14,1.692491133295861e-13,4.0552506755719533e-13,1.7928180015570817e-13,2.4161490483885433e-13,3.569981168820997e-13,2.2891087252334257e-14,4.807466111376993e-13
2100,2.459543181786348e-15,2.1969872824526876e-13,5.319904677526325e-13,3.735165487283721e-12,2.1844823180318237e-14,8.712246467697389e-15,2.3229019043322894e-12,2.243935715274237e-13,5.490624438453211e-13,2.3889982216265544e-10,2.538154715934157e-13,3.683107095038485e-13,7.005785517473726e-13,2.439112876239028e-13,3.0581542112758005e-14,1.570259493320623e-13,3.8221877228183883e-13,1.6925645842890395e-13,2.2814867927196527e-13,3.387920514011778e-13,2.173672006472751e-14,4.569715449044326e-13
2101,2.2900095673088992e-15,2.2863354578229e-13,5.498654384454798e-13,3.5655042810681943e-12,2.0296596137872004e-14,8.09638753685505e-15,2.216993325440899e-12,2.1415073190288072e-13,5.23600325336782e-13,2.239981982051903e-10,2.422442184496733e-13,3.5158389795076695e-13,6.687693233013139e-13,2.333990125017716e-13,2.9283998728604386e-14,1.5123456950956457e-13,3.697537064989426e-13,1.638231053245734e-13,2.2083874774916795e-13,3.284431093417221e-13,2.107615049529674e-14,4.4319675148186495e-13
2102,2.1936415721340403e-15,2.2214450400029055e-13,5.347048683902844e-13,3.76123243109385e-12,2.1924696499810938e-14,8.805061693313748e-15,2.339218714393802e-12,2.259745219549673e-13,5.530480335277695e-13,2.417887586189127e-10,2.5560221108207193e-13,3.708815663147434e-13,7.054651246239713e-13,2.453666722768231e-13,3.0761313651810406e-14,1.5763925694415695e-13,3.8294991864916404e-13,1.6948262369168722e-13,2.2843559129374257e-13,3.381863871099991e-13,2.168590610688311e-14,4.554114463947861e-13
2103,1.976952696485758e-15,2.260721635610689e-13,5.418140091262816e-13,3.985528112920425e-12,2.3494941202059813e-14,9.374006697660169e-15,2.478751837511447e-12,2.394541830580456e-13,5.8607410372533e-13,2.565662794273105e-10,2.708477326855422e-13,3.92997045240936e-13,7.475267618072049e-13,2.591857590016483e-13,3.23930335071751e-14,1.6391135475237474e-13,3.900432258449838e-13,1.7213725903529127e-13,2.3193381436959063e-13,3.4013515660425417e-13,2.1784058617293984e-14,4.564826633263604e-13
2104,2.039947213896226e-15,2.132162919074453e-13,5.126858169971848e-13,3.1887557753764506e-12,2.0501741934386898e-14,8.077126228306095e-15,1.9842296307999034e-12,1.9171354273213118e-13,4.702707523343682e-13,2.1587519013253616e-10,2.1681097531011215e-13,3.144211322109225e-13,5.980457722384334e-13,2.0600471511025561e-13,2.5751799989381912e-14,1.2888208397107683e-13,3.098066792282707e-13,1.3704810906731426e-13,1.847113067613853e-13,2.734941948341207e-13,1.7541228830173557e-14,3.685479079998719e-13
2105,1.7756253980638883e-15,1.9637772875657254e-13,4.749436925483184e-13,3.3224403041997413e-12,1.9752768540967504e-14,7.836764753290659e-15,2.066388265324129e-12,1.9962063155073642e-13,4.886281540152921e-13,2.1438781486290744e-10,2.257916781066737e-13,3.276115760348383e-13,6.231543406448798e-13,2.1604478793978788e-13,2.7027038654064007e-14,1.370544493090772e-13,3.290338102498199e-13,1.4541480283823596e-13,1.959624401631787e-13,2.887802991010904e-13,1.8506763878942646e-14,3.882378303242547e-13
2106,1.7416827200441258e-15,1.6681559141185144e-13,4.105582365231384e-13,3.0940355380130594e-12,1.8589034895498927e-14,7.456167919405845e-15,1.924703684012458e-12,1.859477649614935e-13,4.555589906646542e-13,2.0375992986750622e-10,2.103168455820871e-13,3.0508866575727226e-13,5.803029462325208e-13,2.0039512107019852e-13,2.50458063360718e-14,1.2584738030010067e-13,3.0082515459733834e-13,1.3289485745714086e-13,1.7908192224821323e-13,2.6357992173919554e-13,1.6889162070662345e-14,3.5420725329262786e-13
2107,1.7315342938791813e-15,1.6137487872925787e-13,3.978746506073141e-13,2.6958137390406717e-12,1.6560916247335823e-14,6.43947622716899e-15,1.6767174837906749e-12,1.6197627790451305e-13,3.965273047679131e-13,1.7434706997927897e-10,1.8320550488104364e-13,2.658195155357638e-13,5.056214860452456e-13,1.755909326403609e-13,2.1981454060523007e-14,1.1196538452172092e-13,2.6919810402678365e-13,1.1896310386882104e-13,1.6031401980764846e-13,2.3610453656551115e-13,1.512926160682204e-14,3.1731580241810677e-13
2108,1.6749967222354644e-15,1.4405571080652086e-13,3.5996315024543456e-13,2.0353465077748986e-12,1.2705079708078087e-14,4.894154400225182e-15,1.2659656246440567e-12,1.2229768834336054e-13,2.994375482893057e-13,1.3210178456104588e-10,1.3832544078245615e-13,2.0069325789246655e-13,3.817421553900355e-13,1.325636296156542e-13,1.6617880253802045e-14,8.491947328523497e-14,2.0705092587824214e-13,9.171927606685992e-14,1.2363778926062183e-13,1.8376250794371683e-13,1.179089025951043e-14,2.4789973037196043e-13
2109,1.3431952014888214e-15,1.3104257381412533e-13,3.314174528604141e-13,2.189820194157006e-12,1.3650866093330586e-14,5.3555340735210725e-15,1.3622250299332837e-12,1.3160041764054974e-13,3.223679953940632e-13,1.4364395675730687e-10,1.4883789229306041e-13,2.1592530801848003e-13,4.10715118719612e-13,1.4257876737057523e-13,1.7848820693112426e-14,9.084901282111532e-14,2.1807917206578559e-13,9.634527525638805e-14,1.298297843433081e-13,1.9103426918627452e-13,1.2240053887311511e-14,2.5668285032222386e-13
2110,1.2112510085092262e-15,1.1945484597783095e-13,3.0597500612796604e-13,1.6764977506470353e-12,1.0599205869195095e-14,4.084940172435729e-15,1.0428459468030905e-12,1.0074459930148519e-13,2.467351079576009e-13,1.0948299568529496e-10,1.1394282854455428e-13,1.6530862744227198e-13,3.144363479525836e-13,1.0916641765137829e-13,1.3675428675517772e-14,6.973954165961269e-14,1.6902511054410306e-13,7.481433713265968e-14,1.008401783563998e-13,1.4953119740786845e-13,9.592251473766265e-15,2.0160366739523943e-13
2111,1.0708431442895888e-15,1.0361988697862507e-13,2.7168683748830635e-13,1.7060915150866979e-12,1.0193613003064859e-14,4.0119260852954375e-15,1.0610916787777708e-12,1.0250631194263057e-13,2.5091923116147644e-13,1.1017479506895133e-10,1.1594738670633172e-13,1.6822988061008902e-13,3.199903915204111e-13,1.1073778044583514e-13,1.3840904390055398e-14,6.982142984942645e-14,1.6705875137430998e-13,7.381856000185905e-14,9.947717808825406e-14,1.4662948767341771e-13,9.398370232041961e-15,1.9723717338353056e-13
2112,9.46849671987892e-16,1.0250869763557174e-13,2.69060758912543e-13,1.4394610071617136e-12,9.081452681571497e-15,3.4863807075084254e-15,8.953662225968785e-13,8.649660089957418e-14,2.1181114403714927e-13,9.371461026953575e-11,9.782975930931625e-14,1.4193591562221545e-13,2.6997910404869035e-13,9.374730123763866e-14,1.1739535169657249e-14,5.982883259867323e-14,1.441746507595504e-13,6.373969462262692e-14,8.589999114235562e-14,1.267883698815527e-13,8.128083986393992e-15,1.7063842098350457e-13
2113,8.729594225789398e-16,8.630305371021779e-14,2.340434819011894e-13,9.42474021331635e-13,5.188786387854972e-15,2.101721557179876e-15,5.859605498579639e-13,5.659891730961472e-14,1.3831943986144433e-13,5.854122662171161e-11,6.402565773148449e-14,9.293564181247652e-14,1.7678083599432823e-13,6.189814698328938e-14,7.774277023122354e-15,4.0465303099656114e-14,9.942327346811562e-14,4.4090513761990265e-14,5.944281239453988e-14,8.888779079036572e-14,5.710477566784989e-15,1.2037317342044595e-13
2114,9.01374849576531e-16,8.101919871496222e-14,2.2258282096782262e-13,7.731612895913855e-13,4.18759866090296e-15,1.704090251080073e-15,4.806668902623352e-13,4.642813250116226e-14,1.1344092863201403e-13,4.7809090740767095e-11,5.2522426442667106e-14,7.624040594423895e-14,1.450224369963164e-13,5.066249454874369e-14,6.358982542472701e-15,3.293201430543362e-14,8.145576305723813e-14,3.620294681956074e-14,4.8823372374889585e-14,7.380824263282312e-14,4.75056901980083e-15,1.00498784425204e-13
2115,8.4017290820777e-16,7.490276732212575e-14,2.0927886873643048e-13,6.667954472110636e-13,3.919254750974182e-15,1.5263004952562953e-15,4.145897433243012e-13,4.004546885004762e-14,9.788385941077694e-14,4.158256275125619e-11,4.529749731919036e-14,6.575005325956005e-14,1.250694449681424e-13,4.3896274274565546e-14,5.530003243249974e-15,2.9103223955219525e-14,7.374391615655974e-14,3.289645245584542e-14,4.438473712592225e-14,6.803124146204564e-14,4.387357657060626e-15,9.31458255773697e-14
2116,8.676244427329259e-16,6.761262172259168e-14,1.9354870550199553e-13,5.487799821866425e-13,3.32442341528586e-15,1.2821983426945786e-15,3.412516628663116e-13,3.2962748357142086e-14,8.061099207622152e-14,3.462004638292809e-11,3.728405158094753e-14,5.4112461890099396e-14,1.0293264765136856e-13,3.625374191069137e-14,4.596000495948746e-15,2.4672191244304694e-14,6.554161657328592e-14,2.9437635947254786e-14,3.9751177183778606e-14,6.231862109906857e-14,4.030338609169589e-15,8.598575607623784e-14
2117,8.272685450681223e-16,5.838527133840234e-14,1.7382424563730782e-13,9.886642724446947e-13,5.404003717818686e-15,2.17835276667151e-15,6.146047379057154e-13,5.93621394091859e-14,1.4498552413436396e-13,6.050213985055985e-11,6.715220372097777e-14,9.74905806387538e-14,1.8544846242593084e-13,6.521597126512002e-14,8.201901677940765e-15,4.3128281668647347e-14,1.064639625463143e-13,4.722330896763337e-14,6.366768413154e-14,9.517519394595543e-14,6.113205216083454e-15,1.288030188611083e-13
2118,8.071345624191914e-16,6.255256818025498e-14,1.828178522018474e-13,7.553097085459829e-13,5.495814352357446e-15,2.0643267414857903e-15,4.701885202775957e-13,4.543224056045523e-14,1.1162036973090419e-13,5.286651849686676e-11,5.13691404941915e-14,7.447225847282179e-14,1.416495100269351e-13,4.885507906091423e-14,6.127600766912222e-15,3.0981821790739724e-14,7.655442537026194e-14,3.403131351936982e-14,4.589581082542424e-14,6.941874462335407e-14,4.468231833033337e-15,9.453200490082764e-14
2119,7.984401124988224e-16,5.973379958099045e-14,1.7677051904944116e-13,7.214947351890865e-13,4.67193875736317e-15,1.8142486729668073e-15,4.4890589447733577e-13,4.337023626278172e-14,1.0632900726431974e-13,4.8240540841425226e-11,4.904833415135848e-14,7.114138679044646e-14,1.3531709817881718e-13,4.683212111853227e-14,5.8661323713505876e-15,2.9748541743865696e-14,7.283730001798423e-14,3.234965406711322e-14,4.362362245435265e-14,6.590619347001034e-14,4.2426348870757455e-15,8.979376690017979e-14
2120,6.876027161585113e-16,6.959022771704918e-14,1.9772345105001873e-13,3.7567624860166933e-13,2.2279902267212544e-15,8.66016161448086e-16,2.335769941751184e-13,2.256013292072172e-14,5.512825081107745e-14,2.3243202040934107e-11,2.551734891629937e-14,3.704384246144585e-14,7.046732470491157e-14,2.5086047202307925e-14,3.1982410877070033e-15,1.766948784404592e-14,4.835938178252361e-14,2.181843006437537e-14,2.9479463790845515e-14,4.7079273551686256e-14,3.0536924929037422e-15,6.551141394126124e-14
2121,6.390106091889106e-16,6.66458270289e-14,1.912391625483134e-13,7.221460302302205e-13,4.38632461079044e-15,1.7569040938663241e-15,4.492544061612193e-13,4.340377061574818e-14,1.063650981339929e-13,4.784618676862092e-11,4.9090412852601406e-14,7.120724885557151e-14,1.3544281432514477e-13,4.698454725897345e-14,5.9059818843866435e-15,3.032296399084822e-14,7.622007809394608e-14,3.397051884056337e-14,4.582856063291278e-14,6.994963510617047e-14,4.5077028233732416e-15,9.556037942530317e-14
2122,6.775223731035085e-16,6.279939168979964e-14,1.8295809624254206e-13,8.216905552919704e-13,4.307415024696255e-15,1.7587804264848735e-15,5.107339100590772e-13,4.932846735723789e-14,1.2041529024949498e-13,4.965472980365459e-11,5.580595479842382e-14,8.102659591235574e-14,1.541304117733185e-13,5.4187883144147824e-14,6.815472484471543e-15,3.5833233298016954e-14,8.895528997377895e-14,3.951273745406293e-14,5.328199684734825e-14,8.016897026645068e-14,5.154883775545537e-15,1.0883447194804916e-13
2123,6.942066999540645e-16,6.054839257274339e-14,1.7800026338410426e-13,6.549075211379949e-13,4.4771241694010815e-15,1.6796443771871131e-15,4.0748371520862197e-13,3.936667536918054e-14,9.650745986409986e-14,4.36859277000966e-11,4.451742929062124e-14,6.457432465423889e-14,1.2282856810728574e-13,4.2817410001946593e-14,5.3910436821929894e-15,2.8012426310420976e-14,7.074483103840288e-14,3.153514019024833e-14,4.2543632268928416e-14,6.493723645772723e-14,4.1846119885254095e-15,8.870919954764005e-14
2124,7.166279549850713e-16,6.653112756390919e-14,1.9067053431074657e-13,7.420505824089406e-13,4.156891376407721e-15,1.6708900843089304e-15,4.613633967142084e-13,4.456335502046066e-14,1.0891002434298389e-13,4.611206185350242e-11,5.040913875239536e-14,7.317185122335305e-14,1.3918741957643563e-13,4.8856600706185183e-14,6.149276344221513e-15,3.229682993940093e-14,8.072999318982131e-14,3.590354191920185e-14,4.842268067733438e-14,7.321747529675817e-14,4.711454259020531e-15,9.961342382072671e-14
2125,6.658231628555336e-16,6.670503359623735e-14,1.908705022339818e-13,8.11849210087103e-13,4.628389282287665e-15,1.868558668448024e-15,5.048614931829168e-13,4.8769558481400816e-14,1.1930788751857089e-13,5.168215045883095e-11,5.516584037205625e-14,8.005409824211107e-14,1.5227435764542914e-13,5.3051492647497316e-14,6.6584452080821096e-15,3.431480355438173e-14,8.460977218130626e-14,3.757108945193719e-14,5.066225834421525e-14,7.622415397021853e-14,4.901820241928986e-15,1.0352278454161062e-13
2126,5.903666814704249e-16,6.45804058502501e-14,1.863607126890144e-13,8.265516869053861e-13,4.966705775605823e-15,1.986412371373897e-15,5.141518965059467e-13,4.9671715965551175e-14,1.2166771064326012e-13,5.4175786816192447e-11,5.618152994502212e-14,8.150246420552866e-14,1.5502508494177976e-13,5.362998458302893e-14,6.7134756030944706e-15,3.3973828637173377e-14,8.285042682923534e-14,3.676034375891044e-14,4.956472016331126e-14,7.447348443091682e-14,4.789176883361137e-15,1.0115155572000406e-13
2127,5.909147727436903e-16,6.583631973632658e-14,1.891270779213679e-13,6.189286963317594e-13,3.4736876724041284e-15,1.4043632216509755e-15,3.848500690052208e-13,3.717485668402167e-14,9.089786229247049e-14,3.8932609757921215e-11,4.2051169138168217e-14,6.103106592574393e-14,1.1609235412210565e-13,4.076725160463764e-14,5.149149195371361e-15,2.727715442459968e-14,7.005849091916311e-14,3.129342935616268e-14,4.222813980457422e-14,6.49087780580873e-14,4.186725051109077e-15,8.890375163820881e-14
2128,6.728748044112759e-16,7.343830844652693e-14,2.0541987200302374e-13,7.743058597609905e-13,4.505837709006432e-15,1.7639547558185125e-15,4.814280067858801e-13,4.650138684692398e-14,1.1365751584017587e-13,4.822375010156505e-11,5.260071181510959e-14,7.635148742228106e-14,1.4523520151700522e-13,5.091502643705531e-14,6.4039533389571334e-15,3.35155486219689e-14,8.374476683960735e-14,3.725712372118153e-14,5.025065755194146e-14,7.611756384837196e-14,4.89948555945613e-15,1.0364358664668149e-13
2129,8.010920230894546e-16,6.919450188399528e-14,1.964391620089296e-13,8.697892526998356e-13,4.7899520505219176e-15,1.9432381878101536e-15,5.407842753885004e-13,5.2236122837643626e-14,1.276755844243385e-13,5.422064285371173e-11,5.909061315748068e-14,8.576832536512786e-14,1.6314643795684576e-13,5.708113851508776e-14,7.175321097403407e-15,3.7375674714265344e-14,9.273657704656134e-14,4.1198373480627397e-14,5.5556132421786313e-14,8.364686326971164e-14,5.379073846679097e-15,1.1358942532718089e-13
2130,8.012221258785848e-16,6.86262034902813e-14,1.954766860371138e-13,7.281911742128473e-13,3.760222250580118e-15,1.5364997036205468e-15,4.525720258386644e-13,4.370914215335164e-14,1.0664681651230182e-13,4.3474798305266304e-11,4.9449585229130423e-14,7.180696825925462e-14,1.3659480809372704e-13,4.8243233290974876e-14,6.08413436884568e-15,3.24237601710108e-14,8.205357786181243e-14,3.6559531593451855e-14,4.931882206886522e-14,7.509074793607338e-14,4.836735148752093e-15,1.0244236242783243e-13
