,carbon dioxide,methane,nitrous oxide,isoprene,ammonia,sulfur dioxide,acetaldehyde,trichloroethylene,methylethylketone,black carbon,benzene,tropospheric ozone,ethanol,acetone,carbon monoxide,HFC-161,HFC-152,HCFC-151,HCFC-141a,HCFC-131,methylbromide,HCFC-31
2077,2.8279219571815136e-15,8.673478305350978e-13,2.0236612873444786e-12,1.3579637095337142e-13,7.201865583542919e-13,5.650418918033433e-14,7.760816345250723e-14,9.183274373443028e-15,9.201189461959302e-14,7.022714698380159e-10,7.724986168218166e-15,4.0273124689097064e-13,1.9230058924155697e-13,9.349236142787775e-14,7.207573204890994e-15,9.678881772817802e-14,1.927663053316882e-13,8.460128313334205e-14,1.1395205243356976e-13,1.713222420150469e-13,1.1068531789457737e-14,2.3638285631097966e-13
2078,2.73961416107521e-15,9.203639594284409e-13,2.130344534278933e-12,1.5749374507075377e-13,8.352570648871087e-13,6.55323577774613e-14,9.00082986341035e-14,1.065056645425704e-14,1.0671343993184565e-13,8.144795259595693e-10,8.959274785555277e-15,4.670791294500751e-13,2.2302613058544868e-13,1.0842808932603178e-13,8.353550618910967e-15,1.1213969840406201e-13,2.2005972195635598e-13,9.613854290130354e-14,1.2941152881183716e-13,1.900750967222758e-13,1.2230190350471274e-14,2.5915233782241904e-13
2079,2.510456954844337e-15,1.0994025469960058e-12,2.503448826591644e-12,1.515716693022426e-13,8.038497501253509e-13,6.306821173869039e-14,8.662380889410479e-14,1.025008412722027e-14,1.0270080389661198e-13,7.838534876844201e-10,8.62238836452862e-15,4.4951602444151956e-13,2.1463990388500337e-13,1.0434946725981684e-13,8.035841684536105e-15,1.0785040108503618e-13,2.0964466191530773e-13,9.133109986202859e-14,1.2289388633910368e-13,1.7809771093272643e-13,1.143451274454935e-14,2.4130726008851526e-13
2080,2.2354657111071876e-15,1.1112420960230667e-12,2.5153218483151027e-12,1.244562850996283e-13,6.600452059373434e-13,5.17856363066263e-14,7.112725950548671e-14,8.416397327449793e-15,8.43281636242336e-14,6.436261709637768e-10,7.07988788060154e-15,3.6909994158992605e-13,1.7624193946139543e-13,8.56816140124936e-14,6.5976209221879696e-15,8.854346045507962e-14,1.7183392897963727e-13,7.483547272464847e-14,1.0069400073362489e-13,1.4590116964822336e-13,9.369284494669176e-15,1.9783998338819116e-13
2081,2.021235884946563e-15,9.15301231337469e-13,2.083947025649249e-12,9.706973451254415e-14,5.148025497894832e-13,4.039022990139376e-14,5.547573745492629e-14,6.564372811494747e-15,6.577178845071594e-14,5.019965162126291e-10,5.521961678338924e-15,2.878796658506038e-13,1.3745998025392852e-13,6.682810299754308e-14,5.1474653460748215e-15,6.909281526174509e-14,1.3506645181869995e-13,5.896083977507282e-14,7.935952995008555e-14,1.1644061593801474e-13,7.494519755033217e-15,1.589625355774741e-13
2082,1.8995891569502763e-15,6.192399411862233e-13,1.442565003230305e-12,8.438124003841149e-14,4.475100065361654e-13,3.5110610960573867e-14,4.8224212644643596e-14,5.706309187821861e-15,5.717441277536683e-14,4.36377916821336e-10,4.800157085034691e-15,2.5024940720970796e-13,1.1949186652127553e-13,5.809333915212041e-14,4.476249898636221e-15,6.009434226382654e-14,1.1836626806023643e-13,5.178352190710922e-14,6.971934177214584e-14,1.0333819238805969e-13,6.662041254500047e-15,1.4173479978553756e-13
2083,1.8223528163088098e-15,5.338743956980344e-13,1.2553608648574172e-12,8.300913185641672e-14,4.402331267319193e-13,3.453968362468838e-14,4.744004738812621e-14,5.6135199194721895e-15,5.624470992276464e-14,4.292820539276427e-10,4.722102593204061e-15,2.4618014543176613e-13,1.1754883017233363e-13,5.714846658002235e-14,4.4029210887906604e-15,5.910623132825082e-14,1.1611164272050328e-13,5.075594772249239e-14,6.832834662475763e-14,1.0086089220751871e-13,6.497689434677088e-15,1.380485202371803e-13
2084,1.7346836355294248e-15,5.797088924170176e-13,1.3486021058744866e-12,7.862493625840604e-14,4.1698185192452815e-13,3.271544181517311e-14,4.493446225216551e-14,5.317037246181907e-15,5.327409929065615e-14,4.0660916904083345e-10,4.472700859449167e-15,2.331779382098029e-13,1.1134039184262282e-13,5.4130065844604234e-14,4.170238820848858e-15,5.5981678330246236e-14,1.0987911004565854e-13,4.801730976777221e-14,6.463892690913471e-14,9.526919985400027e-14,6.135907941146525e-15,1.3030158590739236e-13
2085,1.64926855997121e-15,5.212093913132473e-13,1.2184795417381647e-12,7.371835441386782e-14,3.9096013818436565e-13,3.067383770730068e-14,4.213033130882267e-14,4.985228030679255e-15,4.9949534072509904e-14,3.812347616126147e-10,4.193582377738752e-15,2.1862648951854656e-13,1.0439220446212216e-13,5.075186080665333e-14,3.909467701282258e-15,5.247753739665547e-14,1.0275654333918422e-13,4.4880127581454154e-14,6.041165158795871e-14,8.88882026023291e-14,5.7240953310643415e-15,1.2153458733891002e-13
2086,1.567369987065337e-15,4.652775183034084e-13,1.0947694162597926e-12,6.552045982428115e-14,3.4748317743220435e-13,2.7262734866198297e-14,3.744520210538075e-14,4.430842705267355e-15,4.4394865654024807e-14,3.388393172970746e-10,3.727232490267818e-15,1.9431399981050207e-13,9.278320692284671e-14,4.510846538538122e-14,3.475893149726716e-15,4.6665544464477924e-14,9.201743785323854e-14,4.0270474318981554e-14,5.422122408617709e-14,8.051694322133656e-14,5.1925686684936955e-15,1.1054700222943245e-13
2087,1.5147771023982354e-15,4.729243308970964e-13,1.1070680410152477e-12,6.522255786491358e-14,3.459032752202555e-13,2.7138779354345326e-14,3.727494995657069e-14,4.410696987012501e-15,4.419301546097579e-14,3.372987161351738e-10,3.710285877486914e-15,1.9343051130224584e-13,9.236134899077621e-14,4.4903211516261007e-14,3.4597082293963556e-15,4.6445657403242e-14,9.134499031914117e-14,3.994173584682962e-14,5.377223991579759e-14,7.948549165190397e-14,5.1219105927809275e-15,1.0887395258292711e-13
2088,1.4524723932431978e-15,4.099301906707202e-13,9.68625664481453e-13,6.294438214035947e-14,3.3382112955705137e-13,2.6190841856291978e-14,3.597296351346132e-14,4.2566346022622975e-15,4.264938610460233e-14,3.255171213591142e-10,3.580688334950261e-15,1.8667412504924056e-13,8.913523458946701e-14,4.3334474192206836e-14,3.338148447265749e-15,4.48089497657838e-14,8.776267060564862e-14,3.8333494811816664e-14,5.1599808623437946e-14,7.594331835552087e-14,4.890814008727087e-15,1.0385905636438069e-13
2089,1.3854199698912925e-15,3.970147445939342e-13,9.377552048084283e-13,5.6194037970595756e-14,2.980211512424733e-13,2.3382057488028906e-14,3.2115115104039705e-14,3.8001403514152206e-15,3.8075538128889234e-14,2.906076897687807e-10,3.1966845874565796e-15,1.666546340982759e-13,7.957610575039826e-14,3.868748317790644e-14,2.980935997133132e-15,4.001925669439784e-14,7.88192895066107e-14,3.448478131473307e-14,4.6429608879280273e-14,6.890145785474912e-14,4.443579541190086e-15,9.461669264398635e-14
2090,1.3420236129686562e-15,3.634526571278829e-13,8.630700891754857e-13,5.4601660224692406e-14,2.8957608720747137e-13,2.271947709085484e-14,3.120506491996934e-14,3.6924552811579596e-15,3.6996586664118705e-14,2.8237270195355386e-10,3.1060997214890994e-15,1.6193212015646913e-13,7.732114734135365e-14,3.7591201041898055e-14,2.8964898831643513e-15,3.8885742082376833e-14,7.661236708829027e-14,3.3523929227319047e-14,4.51368376781737e-14,6.7037449979064e-14,4.323970141686135e-15,9.209324479120823e-14
2091,1.3001482594327153e-15,3.4728338103130725e-13,8.260006553556687e-13,5.317886931042784e-14,2.8203041507641073e-13,2.2127460924154235e-14,3.0391934281368487e-14,3.5962385763225976e-15,3.603254258289664e-14,2.750147331093364e-10,3.025162064202697e-15,1.5771255046000893e-13,7.530634035823311e-14,3.6611803682858824e-14,2.821347785770312e-15,3.7879182590582074e-14,7.478990882177698e-14,3.274354979602364e-14,4.408904640571967e-14,6.559760357900592e-14,4.231866797251777e-15,9.015437840943646e-14
2092,1.2606681428948085e-15,3.468053065398469e-13,8.221097290373023e-13,5.405050816355156e-14,2.866530907882288e-13,2.2490145481245598e-14,3.089007933568673e-14,3.655183441244928e-15,3.662314115145129e-14,2.795224168880235e-10,3.0747465857682597e-15,1.6029756807872808e-13,7.654066323877817e-14,3.721162362374114e-14,2.8669425998085114e-15,3.848696322560296e-14,7.564038936953985e-14,3.3072034379999364e-14,4.4523473403146276e-14,6.58290228187177e-14,4.24236593787563e-15,9.019904121812283e-14
2093,1.2080127875432672e-15,3.219070339709053e-13,7.665189782988834e-13,5.117110949429461e-14,2.7138240127581106e-13,2.129204212994792e-14,2.924449160016951e-14,3.4604631565666853e-15,3.4672139625685676e-14,2.646315952739256e-10,2.910947548013176e-15,1.5175813747043083e-13,7.246316108857214e-14,3.522942197947757e-14,2.714567321496218e-15,3.6443775529971015e-14,7.178687629337246e-14,3.140353075811509e-14,4.2280002479943275e-14,6.262159452328206e-14,4.036452661572052e-15,8.584757052531654e-14
2094,1.1608817026722418e-15,3.3068274092179686e-13,7.827787921181801e-13,5.080654103287604e-14,2.694489379316115e-13,2.1140347020803543e-14,2.903613928158558e-14,3.4358090941229846e-15,3.442511804021785e-14,2.627462280328153e-10,2.890208508360965e-15,1.5067693495279413e-13,7.194689643616296e-14,3.497803176449119e-14,2.6942829876601233e-15,3.616511318743991e-14,7.075800928601321e-14,3.089776314201889e-14,4.158928475127633e-14,6.113556051522593e-14,3.936318032155357e-15,8.355168069035941e-14
2095,1.1021142944399769e-15,3.512470877311552e-13,8.240483480423494e-13,4.456847503960266e-14,2.3636579110712763e-13,1.8544719033628848e-14,2.547105987751439e-14,3.013957823918256e-15,3.019837569965692e-14,2.304860450596872e-10,2.535346495656551e-15,1.3217670786134176e-13,6.311320260216745e-14,3.0683863859014205e-14,2.3645733512596577e-15,3.174683439484179e-14,6.26941789461621e-14,2.7447759067978872e-14,3.695816243283573e-14,5.495823658574938e-14,3.5448698098668486e-15,7.548805011263391e-14
2096,1.0672377709618186e-15,3.1346177074641184e-13,7.406214488174139e-13,4.576072782969987e-14,2.426888204160863e-13,1.9040809442595443e-14,2.6152437065733505e-14,3.0945843120717865e-15,3.1006213474055225e-14,2.3665178508235286e-10,2.6031696359058775e-15,1.357125697411556e-13,6.480154515011755e-14,3.150434369936639e-14,2.4270072137448194e-15,3.25795393351576e-14,6.389221448442229e-14,2.791594278889956e-14,3.7578454721968375e-14,5.535229303978642e-14,3.564742705390576e-15,7.568977441313576e-14
2097,1.0166974611463478e-15,2.9629128121937874e-13,7.015159771550478e-13,4.218182666984899e-14,2.2370836835460808e-13,1.7551646611702346e-14,2.410708088836224e-14,2.8525599407605e-15,2.858124825545439e-14,2.1814348356966818e-10,2.3995783192663425e-15,1.2509862475151756e-13,5.973348082629013e-14,2.904053132341889e-14,2.2374562677035105e-15,3.003681367682452e-14,5.903310364406213e-14,2.5807071140093347e-14,3.4742117369963385e-14,5.129190583823696e-14,3.3044119743686336e-15,7.020848296443675e-14
2098,9.740644174782261e-16,2.6692267643430035e-13,6.3649770537198e-13,4.0539186847485064e-14,2.1499674291146411e-13,1.686815241648651e-14,2.3168305728668246e-14,2.7414758810053828e-15,2.7468240586897525e-14,2.096485652270994e-10,2.3061342174980944e-15,1.2022704745211453e-13,5.740734595225823e-14,2.79094174099954e-14,2.1498020559567616e-15,2.88565860107536e-14,5.6454119982607136e-14,2.4650881644311267e-14,3.3180656306571554e-14,4.877235239764404e-14,3.1403582664920357e-15,6.666143620320627e-14
2099,9.282155964958922e-16,2.634150788358856e-13,6.270903605660121e-13,3.5610115141870743e-14,1.8885575576559423e-13,1.4817190390166266e-14,2.035132174071031e-14,2.40814578122994e-15,2.4128436856022132e-14,1.8415785139331595e-10,2.0257363653264747e-15,1.056089032982815e-13,5.042731217025059e-14,2.4516271616527606e-14,1.889126496881362e-15,2.5362397046725032e-14,5.002416449542263e-14,2.189676821319425e-14,2.9483249136643753e-14,4.384740738788393e-14,2.828605611725365e-15,6.025532817092268e-14
2100,9.009626281713205e-16,2.1969872824526876e-13,5.319904677526325e-13,3.544881073170742e-14,1.880002891048338e-13,1.475007243374737e-14,2.0259135631894017e-14,2.39723751729198e-15,2.4019141413990692e-14,1.8332366499774845e-10,2.016560314975231e-15,1.0513052342169888e-13,5.019889005112278e-14,2.4405328309835737e-14,1.880825055825735e-15,2.525263741180267e-14,4.9905343867181235e-14,2.185080564802973e-14,2.942215744605763e-14,4.373281019608888e-14,2.8201826573173987e-15,6.002204511360071e-14
2101,8.711499714600785e-16,2.2863354578229e-13,5.498654384454798e-13,3.728585975828844e-14,1.977429501692873e-13,1.55144593242272e-14,2.1309016421227688e-14,2.52146856360141e-15,2.526387542461344e-14,1.9282397130935465e-10,2.1210636844029012e-15,1.1057865656637994e-13,5.2800325101086957e-14,2.5669594954012407e-14,1.9771518656280298e-15,2.653825823845919e-14,5.182988388489227e-14,2.2616697882192352e-14,3.043969987028911e-14,4.453893581589557e-14,2.8648738213746876e-15,6.068357903172195e-14
2102,8.207926975176658e-16,2.2214450400029055e-13,5.347048683902844e-13,3.2424223224213637e-14,1.719596007405526e-13,1.3491556734718974e-14,1.853057190069838e-14,2.192698789542471e-15,2.196976391550944e-14,1.6768199873208122e-10,1.8445019860528926e-15,9.616050421811754e-14,4.591578560633141e-14,2.2322744785596562e-14,1.7197402116305392e-15,2.308575450200564e-14,4.5290035288991823e-14,1.978768258598629e-14,2.6636542140425873e-14,3.9191246147488146e-14,2.523064887557619e-15,5.35283815726912e-14
2103,7.838422726828228e-16,2.260721635610689e-13,5.418140091262816e-13,3.052396976343991e-14,1.618817393786653e-13,1.2700870796027634e-14,1.74445695270741e-14,2.0641935225249752e-15,2.068220431464744e-14,1.578548304388979e-10,1.7364031348278769e-15,9.052492279590526e-14,4.322484557528936e-14,2.101438036003845e-14,1.618672362358101e-15,2.172712724030354e-14,4.2470775527438454e-14,1.853632296700976e-14,2.4948543854695132e-14,3.6527275451775644e-14,2.3497279759341087e-15,4.9779569493074365e-14
2104,7.455443228082345e-16,2.132162919074453e-13,5.126858169971848e-13,2.7029029048520863e-14,1.4334656566629777e-13,1.1246643485360783e-14,1.5447197076278665e-14,1.8278470039936376e-15,1.8314128389604635e-14,1.397807306994746e-10,1.5375880376942183e-15,8.01599788251782e-14,3.8275677009370693e-14,1.8608284198866617e-14,1.4333687415162022e-15,1.9240043005097247e-14,3.7626002209338864e-14,1.6424344290797346e-14,2.210646278212761e-14,3.2404486790123726e-14,2.085130769476555e-15,4.420291789898558e-14
2105,7.146084363710825e-16,1.9637772875657254e-13,4.749436925483184e-13,2.4002118962624596e-14,1.2729355966985615e-13,9.98716137310265e-15,1.3717305982333753e-14,1.623151211113638e-15,1.6263177175730865e-14,1.2412705321040677e-10,1.3653975853144761e-15,7.118307282643046e-14,3.398928422289804e-14,1.65243570718201e-14,1.272770551767519e-15,1.7083832034415543e-14,3.339514725137001e-14,1.457991090183469e-14,1.9624553309577674e-14,2.883790274577763e-14,1.856830797931257e-15,3.941770447517565e-14
2106,6.905832935438073e-16,1.6681559141185144e-13,4.105582365231384e-13,2.0550363490593085e-14,1.0898741587359383e-13,8.550903225505361e-15,1.1744614068766401e-14,1.3897251088757274e-15,1.3924362386238251e-14,1.0627628612549445e-10,1.1690391473804406e-15,6.094620481700596e-14,2.910127083886625e-14,1.4148293880209308e-14,1.0904741583320437e-15,1.464194275914275e-14,2.901567616357193e-14,1.2716230374081494e-14,1.7124644551611266e-14,2.5589500076018543e-14,1.65187807942941e-15,3.52303058918176e-14
2107,6.814586043829614e-16,1.6137487872925787e-13,3.978746506073141e-13,2.204918386568395e-14,1.169363049341024e-13,9.174554869705426e-15,1.2601195845137593e-14,1.4910833310751456e-15,1.493992194381965e-14,1.1402744162728402e-10,1.2543018579001222e-15,6.539125471003491e-14,3.1223742599467014e-14,1.5179965997357232e-14,1.1694829305315645e-15,1.5699256842084997e-14,3.0808739406828585e-14,1.3461960331968833e-14,1.812163623295582e-14,2.6688417819842204e-14,1.7186505883487801e-15,3.648759349450129e-14
2108,6.606205265718777e-16,1.4405571080652086e-13,3.5996315024543456e-13,2.0679075569036578e-14,1.0967003138196158e-13,8.604459676087248e-15,1.1818173531011415e-14,1.3984293056316818e-15,1.4011574158650634e-14,1.0694192114857946e-10,1.1763611326343756e-15,6.132792444813249e-14,2.928353851165907e-14,1.423656186075958e-14,1.09648101636338e-15,1.4717055031020014e-14,2.872606745971156e-14,1.2536099295087701e-14,1.6872631531804872e-14,2.474874567400943e-14,1.5931329038726237e-15,3.380537623842056e-14
2109,6.395469298507352e-16,1.3104257381412533e-13,3.314174528604141e-13,1.7144626294966512e-14,9.092532678860863e-14,7.133793052021695e-15,9.798221782294845e-15,1.1594110077572326e-15,1.161672831806703e-14,8.866350273914078e-11,9.752985301305484e-16,5.084581137108524e-14,2.42784227856574e-14,1.1803548133836588e-14,9.09753679976873e-16,1.2215390159118594e-14,2.421549606919607e-14,1.0614976785513649e-14,1.4295440972592337e-14,2.14032652498855e-14,1.382257607033912e-15,2.950736536032487e-14
2110,6.340074744469569e-16,1.1945484597783095e-13,3.0597500612796604e-13,1.8183356554644265e-14,9.643416009191279e-14,7.566003505718727e-15,1.0391860236770287e-14,1.2296554841570745e-15,1.2320543438608528e-14,9.403530038813366e-11,1.0343883042694712e-15,5.3926372794440853e-14,2.5749363455375996e-14,1.2518583021727663e-14,9.646357240916111e-16,1.2950690737437365e-14,2.552805018198716e-14,1.1169695546367927e-14,1.5038683900223366e-14,2.229422036168601e-14,1.4372307784258077e-15,3.05747541705934e-14
2111,6.211934119200592e-16,1.0361988697862507e-13,2.7168683748830635e-13,1.8038479553537696e-14,9.56658150464665e-14,7.50572091185461e-15,1.0309062457246078e-14,1.2198581291745947e-15,1.2222378758175423e-14,9.328606840351946e-11,1.0261467524387143e-15,5.3496710467710113e-14,2.554420349341199e-14,1.2418706967679416e-14,9.566323304311094e-16,1.2841098098492813e-14,2.5138261350622673e-14,1.0977335751048825e-14,1.4775796052218932e-14,2.1708777589198953e-14,1.3975579711288666e-15,2.9656288049845876e-14
2112,6.039951144890478e-16,1.0250869763557174e-13,2.69060758912543e-13,1.5964310733611693e-14,8.466560573762411e-14,6.6426696640912e-15,9.123666767546951e-15,1.079591778634481e-15,1.0816978882299442e-14,8.255949614216088e-11,9.081544575637695e-16,4.73453489952455e-14,2.2606983096588074e-14,1.099073963088549e-14,8.466521248106259e-16,1.1364947397182325e-14,2.2273457752169308e-14,9.731791241621924e-15,1.3100346907526132e-14,1.9327769101789754e-14,1.2454099218153854e-15,2.6477599492107836e-14
2113,5.923103549880268e-16,8.630305371021779e-14,2.340434819011894e-13,1.4004235991898569e-14,7.427048639502928e-14,5.827092390296569e-15,8.003476295106134e-15,9.47041077763484e-16,9.488886023006714e-15,7.242296185783951e-11,7.966525804362351e-16,4.1532356955547403e-14,1.983133111694671e-14,9.641456882386246e-15,7.430449122243482e-16,9.976509524302049e-15,1.9745111002090242e-14,8.652104523336261e-15,1.1651445489565058e-14,1.7424312289330498e-14,1.1251890208582263e-15,2.4017840629607107e-14
2114,5.888956139027875e-16,8.101919871496222e-14,2.2258282096782262e-13,1.4218096512052766e-14,7.540468071035887e-14,5.916078680608763e-15,8.12569842878793e-15,9.615034659733827e-16,9.6337920429951e-15,7.352894238423049e-11,8.088183662265368e-16,4.216660312135665e-14,2.0134178024602704e-14,9.788714569564836e-15,7.54441915694e-16,1.0129848773763951e-14,2.0053292644396414e-14,8.78456873588654e-15,1.1829231004286552e-14,1.763153922840538e-14,1.137673775734156e-15,2.424485098222233e-14
2115,5.836565556903971e-16,7.490276732212575e-14,2.0927886873643048e-13,1.4895504622667776e-14,7.899726726005856e-14,6.197944799458337e-15,8.512839845039169e-15,1.0073134128732862e-15,1.0092785190240333e-14,7.703216110931081e-11,8.473537722024207e-16,4.417559080323108e-14,2.1093451735862322e-14,1.0254832424153682e-14,7.897780477076815e-16,1.0600215615708716e-14,2.066941110783656e-14,9.017288398567928e-15,1.2136056281096036e-14,1.7774673663562452e-14,1.1439775480894135e-15,2.4268437898636546e-14
2116,5.705998524448926e-16,6.761262172259168e-14,1.9354870550199553e-13,1.1823274815319108e-14,6.270391128968713e-14,4.919605378300327e-15,6.7570483509185196e-15,7.995528588829255e-16,8.01112657671226e-15,6.114411250138641e-11,6.725852375152504e-16,3.506428143537382e-14,1.674288257876785e-14,8.139966632182524e-15,6.273964606795235e-16,8.424216744293104e-15,1.670111738019705e-14,7.320809405952094e-15,9.859080275241376e-15,1.4771384346548233e-14,9.54338251989534e-16,2.0395064283962466e-14
2117,5.715267641909848e-16,5.838527133840234e-14,1.7382424563730782e-13,1.2266859761109463e-14,6.505643303385235e-14,5.104178850466914e-15,7.01055890305094e-15,8.295504371431009e-16,8.311687563728002e-15,6.34381138041544e-11,6.978192518456983e-16,3.637982035417695e-14,1.7371040688627167e-14,8.445205342817828e-15,6.505653831128345e-16,8.732835441362275e-15,1.7132595058244597e-14,7.490708671773206e-15,1.0084606595443598e-14,1.4977151685922766e-14,9.66726716270608e-16,2.0630974073234774e-14
2118,5.690604612210272e-16,6.255256818025498e-14,1.828178522018474e-13,1.0312839333111038e-14,5.4693422320720786e-14,4.291120746257548e-15,5.893828494859768e-15,6.974091612338687e-16,6.987696941274177e-15,5.3332889427170594e-11,5.866617836988762e-16,3.058478406899975e-14,1.460396243778707e-14,7.100186737083924e-15,5.47508614089586e-16,7.353344352190827e-15,1.475990269919754e-14,6.498452429002967e-15,8.756970543555e-15,1.3452994204732161e-14,8.731734085102353e-16,1.8827604467992388e-14
2119,5.793343918094872e-16,5.973379958099045e-14,1.7677051904944116e-13,1.184382316271578e-14,6.281288801334755e-14,4.9281554426392565e-15,6.768791812781631e-15,8.00942447652783e-16,8.025049573048586e-15,6.125037836127424e-11,6.737541619740152e-16,3.512522280559811e-14,1.6771981578637357e-14,8.154342867878675e-15,6.290334532846865e-16,8.449894969724941e-15,1.7063686887968338e-14,7.520509408426894e-15,1.0135376730479106e-14,1.556954553809118e-14,1.0097634936629141e-15,2.1727963760561877e-14
2120,5.876506310874444e-16,6.959022771704918e-14,1.9772345105001873e-13,1.5525678819676747e-14,8.233935205158377e-14,6.460157123649137e-15,8.87298689272291e-15,1.0499291507871103e-15,1.0519773933754587e-14,8.029110946323603e-11,8.832022040955944e-16,4.6044499123059035e-14,2.1985838870689562e-14,1.0688879290637101e-14,8.236716887643887e-16,1.1058367831272768e-14,2.1816726347003688e-14,9.54872446552274e-15,1.285677946220447e-14,1.9091903547183808e-14,1.2311661589635923e-15,2.6206621810056836e-14
2121,5.777580563317571e-16,6.66458270289e-14,1.912391625483134e-13,1.5383302345264026e-14,8.158426837461922e-14,6.40091498640669e-15,8.791618174100761e-15,1.040300894747011e-15,1.0423303541593147e-14,7.955480896231522e-11,8.751028985854691e-16,4.5622252888186045e-14,2.1784220035843303e-14,1.0590781028071145e-14,8.159339643227177e-16,1.0953230538063759e-14,2.1498682758448096e-14,9.394411978382796e-15,1.2646257413242064e-14,1.863187323958161e-14,1.1999499740068382e-15,2.5480978571603418e-14
2122,5.649037455866742e-16,6.279939168979964e-14,1.8295809624254206e-13,1.4213034240259806e-14,7.537783330586343e-14,5.913972294693857e-15,8.122805320422884e-15,9.611611281737703e-16,9.630361986540167e-15,7.350276282561805e-11,8.085303910817988e-16,4.215158873712735e-14,2.012700875010224e-14,9.784987594522838e-15,7.536003893398117e-16,1.0114708385984466e-14,1.973668768381034e-14,8.613471401685301e-15,1.159318268126636e-14,1.7019673358514596e-14,1.0958609897279326e-15,2.3266229068440508e-14
2123,5.529533297914915e-16,6.054839257274339e-14,1.7800026338410426e-13,1.1306084848645012e-14,5.996103046379022e-14,4.7044052259401584e-15,6.461472238038291e-15,7.645777168094239e-16,7.660692847314092e-15,5.846946254180537e-11,6.431640879598595e-16,3.3530451904172576e-14,1.6010492635048325e-14,7.784006799359163e-15,6.002125153206663e-16,8.060960405824835e-15,1.6113825714453657e-14,7.078471335843516e-15,9.535338688761149e-15,1.4398887423725426e-14,9.310894875502347e-16,1.9923601476784165e-14
2124,5.555982421012555e-16,6.653112756390919e-14,1.9067053431074657e-13,1.3473734204777472e-14,7.145700726016549e-14,5.606353256183132e-15,7.700292424155147e-15,9.111657194418124e-16,9.129432569358457e-15,6.967946976613159e-11,7.664741674274476e-16,3.9959046799271555e-14,1.908008946801288e-14,9.275978752975194e-15,7.14314091525574e-16,9.586819119531931e-15,1.8653929646361416e-14,8.133836220725982e-15,1.0946346346693799e-14,1.6008169336524185e-14,1.0301847112852022e-15,2.1852648810121586e-14
2125,5.439437648915852e-16,6.670503359623735e-14,1.908705022339818e-13,1.0139301645295403e-14,5.377307732729228e-14,4.218912584335316e-15,5.794651019448507e-15,6.8567361785995e-16,6.8701125659943555e-15,5.2435438587807324e-11,5.767898244658808e-16,3.0070123094951636e-14,1.4358216388711748e-14,6.98064674773416e-15,5.381447666948202e-16,7.226550241805052e-15,1.4402320375054097e-14,6.325004951172013e-15,8.520232256827962e-15,1.2897546893602992e-14,8.34764939074115e-16,1.7899215268726664e-14
2126,5.488880970836119e-16,6.45804058502501e-14,1.863607126890144e-13,1.1031395288420105e-14,5.850423358766334e-14,4.5901082770022405e-15,6.304486067207899e-15,7.460017447023939e-16,7.474570738961164e-15,5.7048904393940314e-11,6.275379483333433e-16,3.2715804819139895e-14,1.5621505884172062e-14,7.594818226352348e-15,5.854637842075059e-16,7.861777871708614e-15,1.5642758315910282e-14,6.864870462760158e-15,9.246506839339376e-15,1.3925237871544423e-14,9.002698746287482e-16,1.9258951604988353e-14
2127,5.510769715944506e-16,6.583631973632658e-14,1.891270779213679e-13,1.2021861752738038e-14,6.375710322692204e-14,5.00223640740577e-15,6.870541571617564e-15,8.12982366022893e-16,8.145683636156005e-15,6.217110563421246e-11,6.838821619763378e-16,3.56532304188559e-14,1.7024100474045416e-14,8.276644013056756e-15,6.37830008926937e-16,8.563602629461653e-15,1.6914089032514622e-14,7.404970235510993e-15,9.970703493855326e-15,1.4828642798557593e-14,9.565886174696262e-16,2.037899722118057e-14
2128,5.479939628583131e-16,7.343830844652693e-14,2.0541987200302374e-13,1.2086209607912118e-14,6.409836757758145e-14,5.029011227355522e-15,6.9073166255244444e-15,8.173339109519458e-16,8.189283977076081e-15,6.250388082192024e-11,6.875426890411224e-16,3.584406607284443e-14,1.711522277710452e-14,8.320794388538591e-15,6.408861075792408e-16,8.602231700289826e-15,1.680970103323878e-14,7.33881587352551e-15,9.878071910882886e-15,1.453327765200426e-14,9.362349104166968e-16,1.9899448370579534e-14
2129,5.416896598301165e-16,6.919450188399528e-14,1.964391620089296e-13,9.857262926353901e-15,5.2277304701771405e-14,4.1015576872981766e-15,5.633464775325208e-15,6.666006564708457e-16,6.6790108693606396e-15,5.0976874236553156e-11,5.607456166020844e-16,2.9233680793491833e-14,1.3958822621724267e-14,6.786434679531601e-15,5.230907236694366e-16,7.023824699112572e-15,1.395385830226408e-14,6.122826527067181e-15,8.246966758623081e-15,1.2442141682689919e-14,8.049591610046928e-16,1.724913999324694e-14
2130,5.466354068434299e-16,6.86262034902813e-14,1.954766860371138e-13,1.0204886823495014e-14,5.412090373410285e-14,4.246202248193052e-15,5.8321332083615365e-15,6.901088371666953e-16,6.914551283043591e-15,5.2774612596438615e-11,5.805207385608248e-16,3.0264629139740255e-14,1.4451091298999283e-14,7.025821743810119e-15,5.416757560345518e-16,7.274297615499341e-15,1.4517064228579307e-14,6.376737468101113e-15,8.590111882128702e-15,1.30041272623706e-14,8.415799455441784e-16,1.8040926123381994e-14
