,carbon dioxide,methane,nitrous oxide,isoprene,ammonia,sulfur dioxide,acetaldehyde,trichloroethylene,methylethylketone,black carbon,benzene,tropospheric ozone,ethanol,acetone,carbon monoxide,HFC-161,HFC-152,HCFC-151,HCFC-141a,HCFC-131,methylbromide,HCFC-31
2077,2.8279219571815136e-15,8.673478305350978e-13,2.0236612873444786e-12,4.275873588992552e-12,7.201865583542919e-13,5.650418918033433e-14,2.630924268741262e-12,2.548493349769349e-13,6.679175776736802e-13,7.022714698380159e-10,2.8560954652298797e-13,4.0836948434744456e-13,7.762608972334658e-13,2.3444829783971777e-13,2.855232929011243e-14,9.678881772817802e-14,1.927663053316882e-13,8.460128313334205e-14,1.1395205243356976e-13,1.713222420150469e-13,1.1068531789457737e-14,2.3638285631097966e-13
2078,2.73961416107521e-15,9.203639594284409e-13,2.130344534278933e-12,4.95906719581753e-12,8.352570648871087e-13,6.55323577774613e-14,3.0512899793475838e-12,2.9556883541880303e-13,7.746365950454533e-13,8.144795259595693e-10,3.312438741061072e-13,4.736182372623765e-13,9.002908682880583e-13,2.7190578463355775e-13,3.310874447976494e-14,1.1213969840406201e-13,2.2005972195635598e-13,9.613854290130354e-14,1.2941152881183716e-13,1.900750967222758e-13,1.2230190350471274e-14,2.5915233782241904e-13
2079,2.510456954844337e-15,1.0994025469960058e-12,2.503448826591644e-12,4.772596400561061e-12,8.038497501253509e-13,6.306821173869039e-14,2.9365554038533372e-12,2.84454859036547e-13,7.455087188479847e-13,7.838534876844201e-10,3.1878844522917646e-13,4.558092487837008e-13,8.664381393252056e-13,2.616800758143489e-13,3.186019097993657e-14,1.0785040108503618e-13,2.0964466191530773e-13,9.133109986202859e-14,1.2289388633910368e-13,1.7809771093272643e-13,1.143451274454935e-14,2.4130726008851526e-13
2080,2.2354657111071876e-15,1.1112420960230667e-12,2.5153218483151027e-12,3.918803684644065e-12,6.600452059373434e-13,5.17856363066263e-14,2.4112208891856192e-12,2.335673616973042e-13,6.121410800978286e-13,6.436261709637768e-10,2.617588475776504e-13,3.742673407721847e-13,7.114368547667879e-13,2.1486659356896768e-13,2.6159917826454038e-14,8.854346045507962e-14,1.7183392897963727e-13,7.483547272464847e-14,1.0069400073362489e-13,1.4590116964822336e-13,9.369284494669176e-15,1.9783998338819116e-13
2081,2.021235884946563e-15,9.15301231337469e-13,2.083947025649249e-12,3.0564726994567533e-12,5.148025497894832e-13,4.039022990139376e-14,1.880632818947756e-12,1.8217096898036303e-13,4.774397106170796e-13,5.019965162126291e-10,2.0415893111525544e-13,2.9190998117251246e-13,5.548854957373043e-13,1.6758598604525461e-13,2.040508763615682e-14,6.909281526174509e-14,1.3506645181869995e-13,5.896083977507282e-14,7.935952995008555e-14,1.1644061593801474e-13,7.494519755033217e-15,1.589625355774741e-13
2082,1.8995891569502763e-15,6.192399411862233e-13,1.442565003230305e-12,2.6569451461542054e-12,4.475100065361654e-13,3.5110610960573867e-14,1.6348054543541905e-12,1.5835844758574376e-13,4.1503106508524977e-13,4.36377916821336e-10,1.7747224805973295e-13,2.537528989106442e-13,4.82353506975352e-13,1.4568063167551826e-13,1.7739468480750756e-14,6.009434226382654e-14,1.1836626806023643e-13,5.178352190710922e-14,6.971934177214584e-14,1.0333819238805969e-13,6.662041254500047e-15,1.4173479978553756e-13
2083,1.8223528163088098e-15,5.338743956980344e-13,1.2553608648574172e-12,2.613741026894972e-12,4.402331267319193e-13,3.453968362468838e-14,1.6082221694255247e-12,1.557834086328497e-13,4.082823178901903e-13,4.292820539276427e-10,1.7458640294112284e-13,2.4962666746781115e-13,4.745100410483947e-13,1.4331151748114063e-13,1.7450468796674274e-14,5.910623132825082e-14,1.1611164272050328e-13,5.075594772249239e-14,6.832834662475763e-14,1.0086089220751871e-13,6.497689434677088e-15,1.380485202371803e-13
2084,1.7346836355294248e-15,5.797088924170176e-13,1.3486021058744866e-12,2.4756941410551793e-12,4.1698185192452815e-13,3.271544181517311e-14,1.5232825905023153e-12,1.475555795541615e-13,3.867185509306742e-13,4.0660916904083345e-10,1.653654782242132e-13,2.3644242934474036e-13,4.4944840224683747e-13,1.3574234421803524e-13,1.6528669545968417e-14,5.5981678330246236e-14,1.0987911004565854e-13,4.801730976777221e-14,6.463892690913471e-14,9.526919985400027e-14,6.135907941146525e-15,1.3030158590739236e-13
2085,1.64926855997121e-15,5.212093913132473e-13,1.2184795417381647e-12,2.321198666664526e-12,3.9096013818436565e-13,3.067383770730068e-14,1.4282222748564073e-12,1.383473866369925e-13,3.625854140840315e-13,3.812347616126147e-10,1.550458601455356e-13,2.2168726037180628e-13,4.214006142640146e-13,1.2727113213814466e-13,1.549667164576521e-14,5.247753739665547e-14,1.0275654333918422e-13,4.4880127581454154e-14,6.041165158795871e-14,8.88882026023291e-14,5.7240953310643415e-15,1.2153458733891002e-13
2086,1.567369987065337e-15,4.652775183034084e-13,1.0947694162597926e-12,2.0630683778762406e-12,3.4748317743220435e-13,2.7262734866198297e-14,1.2693959609039638e-12,1.2296238258967348e-13,3.222638853830427e-13,3.388393172970746e-10,1.3780389235951422e-13,1.9703439580784907e-13,3.74538506648075e-13,1.1311836531905699e-13,1.3774535139683313e-14,4.6665544464477924e-14,9.201743785323854e-14,4.0270474318981554e-14,5.422122408617709e-14,8.051694322133656e-14,5.1925686684936955e-15,1.1054700222943245e-13
2087,1.5147771023982354e-15,4.729243308970964e-13,1.1070680410152477e-12,2.0536882140520034e-12,3.459032752202555e-13,2.7138779354345326e-14,1.2636243916128106e-12,1.224033088813826e-13,3.2079864662318755e-13,3.372987161351738e-10,1.3717733867603662e-13,1.9613853846047756e-13,3.7283559037903305e-13,1.1260389047204702e-13,1.371152532841537e-14,4.6445657403242e-14,9.134499031914117e-14,3.994173584682962e-14,5.377223991579759e-14,7.948549165190397e-14,5.1219105927809275e-15,1.0887395258292711e-13
2088,1.4524723932431978e-15,4.099301906707202e-13,9.68625664481453e-13,1.981954387646553e-12,3.3382112955705137e-13,2.6190841856291978e-14,1.2194869163256474e-12,1.1812785088229894e-13,3.095933849250161e-13,3.255171213591142e-10,1.32385834618926e-13,1.8928756279992976e-13,3.5981271591086533e-13,1.0867041795944086e-13,1.3231877074875487e-14,4.48089497657838e-14,8.776267060564862e-14,3.8333494811816664e-14,5.1599808623437946e-14,7.594331835552087e-14,4.890814008727087e-15,1.0385905636438069e-13
2089,1.3854199698912925e-15,3.970147445939342e-13,9.377552048084283e-13,1.7694036765008673e-12,2.980211512424733e-13,2.3382057488028906e-14,1.0887054952871085e-12,1.0545946715136331e-13,2.7639166488942343e-13,2.906076897687807e-10,1.1818838211526692e-13,1.689877989756513e-13,3.2122532519289743e-13,9.701660511230274e-14,1.1813631604341739e-14,4.001925669439784e-14,7.88192895066107e-14,3.448478131473307e-14,4.6429608879280273e-14,6.890145785474912e-14,4.443579541190086e-15,9.461669264398635e-14
2090,1.3420236129686562e-15,3.634526571278829e-13,8.630700891754857e-13,1.7192638554331946e-12,2.8957608720747137e-13,2.271947709085484e-14,1.0578547067119837e-12,1.0247104857660401e-13,2.6855951848786967e-13,2.8237270195355386e-10,1.1483926262945273e-13,1.6419916983865995e-13,3.121227215682342e-13,9.426744309666219e-14,1.1478892251457207e-14,3.8885742082376833e-14,7.661236708829027e-14,3.3523929227319047e-14,4.51368376781737e-14,6.7037449979064e-14,4.323970141686135e-15,9.209324479120823e-14
2091,1.3001482594327153e-15,3.4728338103130725e-13,8.260006553556687e-13,1.674463888039319e-12,2.8203041507641073e-13,2.2127460924154235e-14,1.0302895041978254e-12,9.980089435692793e-14,2.615614897407092e-13,2.750147331093364e-10,1.1184682188160855e-13,1.5992052616644865e-13,3.039895385252451e-13,9.181119634386181e-14,1.1180112960150759e-14,3.7879182590582074e-14,7.478990882177698e-14,3.274354979602364e-14,4.408904640571967e-14,6.559760357900592e-14,4.231866797251777e-15,9.015437840943646e-14
2092,1.2606681428948085e-15,3.468053065398469e-13,8.221097290373023e-13,1.7019095080128732e-12,2.866530907882288e-13,2.2490145481245598e-14,1.0471766609548214e-12,1.0143669996926878e-13,2.6584866350403233e-13,2.795224168880235e-10,1.1368006856009037e-13,1.6254173403182988e-13,3.089721369529333e-13,9.331577245129579e-14,1.1362713707981086e-14,3.848696322560296e-14,7.564038936953985e-14,3.3072034379999364e-14,4.4523473403146276e-14,6.58290228187177e-14,4.24236593787563e-15,9.019904121812283e-14
2093,1.2080127875432672e-15,3.219070339709053e-13,7.665189782988834e-13,1.6112447626903253e-12,2.7138240127581106e-13,2.129204212994792e-14,9.913910831627008e-13,9.603292701352935e-14,2.5168627620840155e-13,2.646315952739256e-10,1.0762406240261044e-13,1.5388275139501685e-13,2.925124604206966e-13,8.834477009412843e-14,1.075774860742905e-14,3.6443775529971015e-14,7.178687629337246e-14,3.140353075811509e-14,4.2280002479943275e-14,6.262159452328206e-14,4.036452661572052e-15,8.584757052531654e-14
2094,1.1608817026722418e-15,3.3068274092179686e-13,7.827787921181801e-13,1.5997654323475963e-12,2.694489379316115e-13,2.1140347020803543e-14,9.843279068823005e-13,9.534873941532731e-14,2.498931350227135e-13,2.627462280328153e-10,1.068572936257887e-13,1.5278641204213288e-13,2.9042845211771416e-13,8.771495899796906e-14,1.0680160540158209e-14,3.616511318743991e-14,7.075800928601321e-14,3.089776314201889e-14,4.158928475127633e-14,6.113556051522593e-14,3.936318032155357e-15,8.355168069035941e-14
2095,1.1021142944399769e-15,3.512470877311552e-13,8.240483480423494e-13,1.4033450318541973e-12,2.3636579110712763e-13,1.8544719033628848e-14,8.634713877184208e-13,8.364174961933667e-14,2.192110679413755e-13,2.304860450596872e-10,9.373727491998223e-14,1.3402718177140058e-13,2.547694290011127e-13,7.694571161048383e-14,9.369938867910784e-15,3.174683439484179e-14,6.26941789461621e-14,2.7447759067978872e-14,3.695816243283573e-14,5.495823658574938e-14,3.5448698098668486e-15,7.548805011263391e-14
2096,1.0672377709618186e-15,3.1346177074641184e-13,7.406214488174139e-13,1.4408859447687763e-12,2.426888204160863e-13,1.9040809442595443e-14,8.865701292246609e-13,8.587925185417664e-14,2.2507518820390794e-13,2.3665178508235286e-10,9.624484275730306e-14,1.3761254571753174e-13,2.6158477127479334e-13,7.900374310877077e-14,9.619773410026065e-15,3.25795393351576e-14,6.389221448442229e-14,2.791594278889956e-14,3.7578454721968375e-14,5.535229303978642e-14,3.564742705390576e-15,7.568977441313576e-14
2097,1.0166974611463478e-15,2.9629128121937874e-13,7.015159771550478e-13,1.3281956891154475e-12,2.2370836835460808e-13,1.7551646611702346e-14,8.172323618129838e-13,7.916272103918613e-14,2.0747228165012434e-13,2.1814348356966818e-10,8.871762939781327e-14,1.2685000549803861e-13,2.4112648671598994e-13,7.282504998645001e-14,8.867683379533958e-15,3.003681367682452e-14,5.903310364406213e-14,2.5807071140093347e-14,3.4742117369963385e-14,5.129190583823696e-14,3.3044119743686336e-15,7.020848296443675e-14
2098,9.740644174782261e-16,2.6692267643430035e-13,6.3649770537198e-13,1.276473234655223e-12,2.1499674291146411e-13,1.686815241648651e-14,7.854077865750748e-13,7.607997482679515e-14,1.9939291844342103e-13,2.096485652270994e-10,8.526279695945721e-14,1.219102261164443e-13,2.3173656475782433e-13,6.99888840182355e-14,8.521835570918821e-15,2.88565860107536e-14,5.6454119982607136e-14,2.4650881644311267e-14,3.3180656306571554e-14,4.877235239764404e-14,3.1403582664920357e-15,6.666143620320627e-14
2099,9.282155964958922e-16,2.634150788358856e-13,6.270903605660121e-13,1.1212696410482049e-12,1.8885575576559423e-13,1.4817190390166266e-14,6.899117686518138e-13,6.682957679318165e-14,1.7514916857256457e-13,1.8415785139331595e-10,7.489587964114062e-14,1.0708742794445749e-13,2.0356022195275856e-13,6.147938777092623e-14,7.486398371690278e-15,2.5362397046725032e-14,5.002416449542263e-14,2.189676821319425e-14,2.9483249136643753e-14,4.384740738788393e-14,2.828605611725365e-15,6.025532817092268e-14
2100,9.009626281713205e-16,2.1969872824526876e-13,5.319904677526325e-13,1.1161905915067723e-12,1.880002891048338e-13,1.475007243374737e-14,6.867866541254655e-13,6.65268568045284e-14,1.7435578990702025e-13,1.8332366499774845e-10,7.455662147594737e-14,1.0660235074960283e-13,2.0263814901258636e-13,6.120101150743039e-14,7.452742797175771e-15,2.525263741180267e-14,4.9905343867181235e-14,2.185080564802973e-14,2.942215744605763e-14,4.373281019608888e-14,2.8201826573173987e-15,6.002204511360071e-14
2101,8.711499714600785e-16,2.2863354578229e-13,5.498654384454798e-13,1.1740344492606756e-12,1.977429501692873e-13,1.55144593242272e-14,7.223776990520751e-13,6.99744490690931e-14,1.8339135431453678e-13,1.9282397130935465e-10,7.842033671520506e-14,1.1212675775830931e-13,2.1313937712233798e-13,6.437212475224536e-14,7.837820663646158e-15,2.653825823845919e-14,5.182988388489227e-14,2.2616697882192352e-14,3.043969987028911e-14,4.453893581589557e-14,2.8648738213746876e-15,6.068357903172195e-14
2102,8.207926975176658e-16,2.2214450400029055e-13,5.347048683902844e-13,1.0209542065864634e-12,1.719596007405526e-13,1.3491556734718974e-14,6.281881686435643e-13,6.08506063625941e-14,1.5947928494741737e-13,1.6768199873208122e-10,6.819524989655403e-14,9.750675127717133e-14,1.8534851672260194e-13,5.5978921261937746e-14,6.816246935190784e-15,2.308575450200564e-14,4.5290035288991823e-14,1.978768258598629e-14,2.6636542140425873e-14,3.9191246147488146e-14,2.523064887557619e-15,5.35283815726912e-14
2103,7.838422726828228e-16,2.260721635610689e-13,5.418140091262816e-13,9.61120176105348e-13,1.618817393786653e-13,1.2700870796027634e-14,5.913725800531143e-13,5.728439642802718e-14,1.5013284391279208e-13,1.578548304388979e-10,6.41985998640025e-14,9.179227171504798e-14,1.7448598362935194e-13,5.269810333860532e-14,6.416493270541089e-15,2.172712724030354e-14,4.2470775527438454e-14,1.853632296700976e-14,2.4948543854695132e-14,3.6527275451775644e-14,2.3497279759341087e-15,4.9779569493074365e-14
2104,7.455443228082345e-16,2.132162919074453e-13,5.126858169971848e-13,8.510736113713539e-13,1.4334656566629777e-13,1.1246643485360783e-14,5.236614628279085e-13,5.0725434087352364e-14,1.3294289810960957e-13,1.397807306994746e-10,5.684797342706727e-14,8.128221852873088e-14,1.5450764630587934e-13,4.666427678767903e-14,5.681847619250654e-15,1.9240043005097247e-14,3.7626002209338864e-14,1.6424344290797346e-14,2.210646278212761e-14,3.2404486790123726e-14,2.085130769476555e-15,4.420291789898558e-14
2105,7.146084363710825e-16,1.9637772875657254e-13,4.749436925483184e-13,7.5576410761833e-13,1.2729355966985615e-13,9.98716137310265e-15,4.650179877019023e-13,4.504482563523612e-14,1.180549713175265e-13,1.2412705321040677e-10,5.048171783555138e-14,7.217963584600046e-14,1.3720473982122212e-13,4.143843256107074e-14,5.045473411568333e-15,1.7083832034415543e-14,3.339514725137001e-14,1.457991090183469e-14,1.9624553309577674e-14,2.883790274577763e-14,1.856830797931257e-15,3.941770447517565e-14
2106,6.905832935438073e-16,1.6681559141185144e-13,4.105582365231384e-13,6.470773490094145e-13,1.0898741587359383e-13,8.550903225505361e-15,3.98143552608584e-13,3.856691004724938e-14,1.0107743527455686e-13,1.0627628612549445e-10,4.322192047111447e-14,6.179945168444402e-14,1.1747326782352474e-13,3.5479465566161426e-14,4.320623013633367e-15,1.464194275914275e-14,2.901567616357193e-14,1.2716230374081494e-14,1.7124644551611266e-14,2.5589500076018543e-14,1.65187807942941e-15,3.52303058918176e-14
2107,6.814586043829614e-16,1.6137487872925787e-13,3.978746506073141e-13,6.942712822848433e-13,1.169363049341024e-13,9.174554869705426e-15,4.271817507067588e-13,4.137974870419643e-14,1.0844941617916951e-13,1.1402744162728402e-10,4.6374267607824166e-14,6.630673227597532e-14,1.2604106192901757e-13,3.806690514586943e-14,4.6352194301634115e-15,1.5699256842084997e-14,3.0808739406828585e-14,1.3461960331968833e-14,1.812163623295582e-14,2.6688417819842204e-14,1.7186505883487801e-15,3.648759349450129e-14
2108,6.606205265718777e-16,1.4405571080652086e-13,3.5996315024543456e-13,6.511301388958383e-13,1.0967003138196158e-13,8.604459676087248e-15,4.006372145321709e-13,3.8808463218992476e-14,1.0171050611947999e-13,1.0694192114857946e-10,4.3492629001845745e-14,6.218651539040634e-14,1.1820902896145126e-13,3.570133541760595e-14,4.346861012114403e-15,1.4717055031020014e-14,2.872606745971156e-14,1.2536099295087701e-14,1.6872631531804872e-14,2.474874567400943e-14,1.5931329038726237e-15,3.380537623842056e-14
2109,6.395469298507352e-16,1.3104257381412533e-13,3.314174528604141e-13,5.398395671897231e-13,9.092532678860863e-14,7.133793052021695e-15,3.321606658749756e-13,3.2175355944119256e-14,8.432623857871886e-14,8.866350273914078e-11,3.605890837617942e-14,5.155765273028048e-14,9.800484927373084e-14,2.959958211371644e-14,3.604581682644387e-15,1.2215390159118594e-14,2.421549606919607e-14,1.0614976785513649e-14,1.4295440972592337e-14,2.14032652498855e-14,1.382257607033912e-15,2.950736536032487e-14
2110,6.340074744469569e-16,1.1945484597783095e-13,3.0597500612796604e-13,5.725464688814967e-13,9.643416009191279e-14,7.566003505718727e-15,3.522850637535253e-13,3.4124742888766e-14,8.943525653465907e-14,9.403530038813366e-11,3.824358553243367e-14,5.4681342013563054e-14,1.0394260400731534e-13,3.139281349978197e-14,3.822733482196979e-15,1.2950690737437365e-14,2.552805018198716e-14,1.1169695546367927e-14,1.5038683900223366e-14,2.229422036168601e-14,1.4372307784258077e-15,3.05747541705934e-14
2111,6.211934119200592e-16,1.0361988697862507e-13,2.7168683748830635e-13,5.679846631615975e-13,9.56658150464665e-14,7.50572091185461e-15,3.4947820682252764e-13,3.3852851514477734e-14,8.872267472700082e-14,9.328606840351946e-11,3.793887697515866e-14,5.424566441425808e-14,1.0311443367159169e-13,3.1142555631377934e-14,3.791957985219736e-15,1.2841098098492813e-14,2.5138261350622673e-14,1.0977335751048825e-14,1.4775796052218932e-14,2.1708777589198953e-14,1.3975579711288666e-15,2.9656288049845876e-14
2112,6.039951144890478e-16,1.0250869763557174e-13,2.69060758912543e-13,5.026744984047353e-13,8.466560573762411e-14,6.6426696640912e-15,3.092931793974032e-13,2.996025466573419e-14,7.852082794550034e-14,8.255949614216088e-11,3.357644526428309e-14,4.8008183881178925e-14,9.125773913969406e-14,2.7561611779221342e-14,3.3559556215586367e-15,1.1364947397182325e-14,2.2273457752169308e-14,9.731791241621924e-15,1.3100346907526132e-14,1.9327769101789754e-14,1.2454099218153854e-15,2.6477599492107836e-14
2113,5.923103549880268e-16,8.630305371021779e-14,2.340434819011894e-13,4.409568654949264e-13,7.427048639502928e-14,5.827092390296569e-15,2.713186193932768e-13,2.6281778820647426e-14,6.888015646943958e-14,7.242296185783951e-11,2.945397887976398e-14,4.2113809952925084e-14,8.005324870249047e-14,2.4177781816827838e-14,2.944259830868358e-15,9.976509524302049e-15,1.9745111002090242e-14,8.652104523336261e-15,1.1651445489565058e-14,1.7424312289330498e-14,1.1251890208582263e-15,2.4017840629607107e-14
2114,5.888956139027875e-16,8.101919871496222e-14,2.2258282096782262e-13,4.47690776599599e-13,7.540468071035887e-14,5.916078680608763e-15,2.7546196221818863e-13,2.668313137000093e-14,6.993203450653508e-14,7.352894238423049e-11,2.990377451996259e-14,4.275693556505562e-14,8.127575255056967e-14,2.4547025662039643e-14,2.9892718811259015e-15,1.0129848773763951e-14,2.0053292644396414e-14,8.78456873588654e-15,1.1829231004286552e-14,1.763153922840538e-14,1.137673775734156e-15,2.424485098222233e-14
2115,5.836565556903971e-16,7.490276732212575e-14,2.0927886873643048e-13,4.690205780798834e-13,7.899726726005856e-14,6.197944799458337e-15,2.8858608553752404e-13,2.795442380284422e-14,7.326388003886076e-14,7.703216110931081e-11,3.1328511426431883e-14,4.4794049074476384e-14,8.514805840054727e-14,2.571628920528458e-14,3.1310843602789298e-15,1.0600215615708716e-14,2.066941110783656e-14,9.017288398567928e-15,1.2136056281096036e-14,1.7774673663562452e-14,1.1439775480894135e-15,2.4268437898636546e-14
2116,5.705998524448926e-16,6.761262172259168e-14,1.9354870550199553e-13,3.7228408797096177e-13,6.270391128968713e-14,4.919605378300327e-15,2.290645926511887e-13,2.2188764534460956e-14,5.815304902929685e-14,6.114411250138641e-11,2.4866939427923146e-14,3.5555181375469056e-14,6.758609066005993e-14,2.041246513456334e-14,2.4858033767543356e-15,8.424216744293104e-15,1.670111738019705e-14,7.320809405952094e-15,9.859080275241376e-15,1.4771384346548233e-14,9.54338251989534e-16,2.0395064283962466e-14
2117,5.715267641909848e-16,5.838527133840234e-14,1.7382424563730782e-13,3.8625141300204805e-13,6.505643303385235e-14,5.104178850466914e-15,2.37658619948533e-13,2.302124085319102e-14,6.033483067020101e-14,6.34381138041544e-11,2.5799895296227757e-14,3.688913783913541e-14,7.012178020218374e-14,2.1178142466779762e-14,2.5786958618842154e-15,8.732835441362275e-15,1.7132595058244597e-14,7.490708671773206e-15,1.0084606595443598e-14,1.4977151685922766e-14,9.66726716270608e-16,2.0630974073234774e-14
2118,5.690604612210272e-16,6.255256818025498e-14,1.828178522018474e-13,3.2472441956242917e-13,5.4693422320720786e-14,4.291120746257548e-15,1.998013594923185e-13,1.9354127443323742e-14,5.072393815994393e-14,5.3332889427170594e-11,2.1690162791308743e-14,3.101297104596583e-14,5.895189933783679e-14,1.780486116123383e-14,2.1685021697465737e-15,7.353344352190827e-15,1.475990269919754e-14,6.498452429002967e-15,8.756970543555e-15,1.3452994204732161e-14,8.731734085102353e-16,1.8827604467992388e-14
2119,5.793343918094872e-16,5.973379958099045e-14,1.7677051904944116e-13,3.729311136042645e-13,6.281288801334755e-14,4.9281554426392565e-15,2.294627044002736e-13,2.2227328359067638e-14,5.825411818505381e-14,6.125037836127424e-11,2.4910157897836708e-14,3.561697592487644e-14,6.77035546467546e-14,2.0448170849838028e-14,2.4906702619813873e-15,8.449894969724941e-15,1.7063686887968338e-14,7.520509408426894e-15,1.0135376730479106e-14,1.556954553809118e-14,1.0097634936629141e-15,2.1727963760561877e-14
2120,5.876506310874444e-16,6.959022771704918e-14,1.9772345105001873e-13,4.888631298047232e-13,8.233935205158377e-14,6.460157123649137e-15,3.007951113329173e-13,2.91370736158531e-14,7.636340767972892e-14,8.029110946323603e-11,3.26539065990063e-14,4.668912211078181e-14,8.875036259912519e-14,2.6804453983707804e-14,3.264030142286516e-15,1.1058367831272768e-14,2.1816726347003688e-14,9.54872446552274e-15,1.285677946220447e-14,1.9091903547183808e-14,1.2311661589635923e-15,2.6206621810056836e-14
2121,5.777580563317571e-16,6.66458270289e-14,1.912391625483134e-13,4.843800620358167e-13,8.158426837461922e-14,6.40091498640669e-15,2.980367014852003e-13,2.886987515654047e-14,7.566312517169906e-14,7.955480896231522e-11,3.235445739143376e-14,4.626096442862063e-14,8.793648672371306e-14,2.655856953893626e-14,3.233913367396577e-15,1.0953230538063759e-14,2.1498682758448096e-14,9.394411978382796e-15,1.2646257413242064e-14,1.863187323958161e-14,1.1999499740068382e-15,2.5480978571603418e-14
2122,5.649037455866742e-16,6.279939168979964e-14,1.8295809624254206e-13,4.4753136645792866e-13,7.537783330586343e-14,5.913972294693857e-15,2.753638779138104e-13,2.6673630257821426e-14,6.990713388063219e-14,7.350276282561805e-11,2.989312661969962e-14,4.274171097944706e-14,8.124681241893685e-14,2.4538043652517412e-14,2.9876345924075604e-15,1.0114708385984466e-14,1.973668768381034e-14,8.613471401685301e-15,1.159318268126636e-14,1.7019673358514596e-14,1.0958609897279326e-15,2.3266229068440508e-14
2123,5.529533297914915e-16,6.054839257274339e-14,1.7800026338410426e-13,3.5599913042353883e-13,5.996103046379022e-14,4.7044052259401584e-15,2.1904453731049202e-13,2.121815337835467e-14,5.5609239070280837e-14,5.846946254180537e-11,2.37791759018389e-14,3.399987823083094e-14,6.462964789609845e-14,1.9519664965819552e-14,2.377326466241812e-15,8.060960405824835e-15,1.6113825714453657e-14,7.078471335843516e-15,9.535338688761149e-15,1.4398887423725426e-14,9.310894875502347e-16,1.9923601476784165e-14
2124,5.555982421012555e-16,6.653112756390919e-14,1.9067053431074657e-13,4.2425273530128976e-13,7.145700726016549e-14,5.606353256183132e-15,2.6104064913153693e-13,2.528618426699746e-14,6.627086949231683e-14,6.967946976613159e-11,2.833821645892485e-14,4.0518473454461383e-14,7.702070732695672e-14,2.3261645132720225e-14,2.8321435718869687e-15,9.586819119531931e-15,1.8653929646361416e-14,8.133836220725982e-15,1.0946346346693799e-14,1.6008169336524185e-14,1.0301847112852022e-15,2.1852648810121586e-14
2125,5.439437648915852e-16,6.670503359623735e-14,1.908705022339818e-13,3.192601670613982e-13,5.377307732729228e-14,4.218912584335316e-15,1.9643923144144185e-13,1.902844870578044e-14,4.9870388591775216e-14,5.2435438587807324e-11,2.1325174759982487e-14,3.049110481828096e-14,5.795989487639164e-14,1.7505189830967215e-14,2.1318612907272572e-15,7.226550241805052e-15,1.4402320375054097e-14,6.325004951172013e-15,8.520232256827962e-15,1.2897546893602992e-14,8.34764939074115e-16,1.7899215268726664e-14
2126,5.488880970836119e-16,6.45804058502501e-14,1.863607126890144e-13,3.47349868829178e-13,5.850423358766334e-14,4.5901082770022405e-15,2.1372268862055496e-13,2.0702642684377727e-14,5.425817163033123e-14,5.7048904393940314e-11,2.320144327353982e-14,3.3173826086607857e-14,6.30594228719249e-14,1.904534991305134e-14,2.3194014396219174e-15,7.861777871708614e-15,1.5642758315910282e-14,6.864870462760158e-15,9.246506839339376e-15,1.3925237871544423e-14,9.002698746287482e-16,1.9258951604988353e-14
2127,5.510769715944506e-16,6.583631973632658e-14,1.891270779213679e-13,3.7853707045857704e-13,6.375710322692204e-14,5.00223640740577e-15,2.3291202242716403e-13,2.2561452921524976e-14,5.912980313512002e-14,6.217110563421246e-11,2.528461115098688e-14,3.6152375644719834e-14,6.872128458138642e-14,2.0755274659656303e-14,2.5274512211262964e-15,8.563602629461653e-15,1.6914089032514622e-14,7.404970235510993e-15,9.970703493855326e-15,1.4828642798557593e-14,9.565886174696262e-16,2.037899722118057e-14
2128,5.479939628583131e-16,7.343830844652693e-14,2.0541987200302374e-13,3.8056320883675284e-13,6.409836757758145e-14,5.029011227355522e-15,2.3415869552735803e-13,2.268221421538701e-14,5.944629846124361e-14,6.250388082192024e-11,2.5419948279303745e-14,3.6345882997864245e-14,6.908911858272882e-14,2.086621751403414e-14,2.540621609439997e-15,8.602231700289826e-15,1.680970103323878e-14,7.33881587352551e-15,9.878071910882886e-15,1.453327765200426e-14,9.362349104166968e-16,1.9899448370579534e-14
2129,5.416896598301165e-16,6.919450188399528e-14,1.964391620089296e-13,3.1037950148344963e-13,5.2277304701771405e-14,4.1015576872981766e-15,1.909750010060634e-13,1.8499145940500844e-14,4.848317440405397e-14,5.0976874236553156e-11,2.073198536411141e-14,2.9642952324600655e-14,5.6347659772287404e-14,1.701822295725372e-14,2.0724758057245033e-15,7.023824699112572e-15,1.395385830226408e-14,6.122826527067181e-15,8.246966758623081e-15,1.2442141682689919e-14,8.049591610046928e-16,1.724913999324694e-14
2130,5.466354068434299e-16,6.86262034902813e-14,1.954766860371138e-13,3.213252743800244e-13,5.412090373410285e-14,4.246202248193052e-15,1.977098819543143e-13,1.9151532612408237e-14,5.019297095287212e-14,5.2774612596438615e-11,2.1463114844981564e-14,3.0688333947696594e-14,5.833480355162269e-14,1.7618441942719183e-14,2.1457011004407807e-15,7.274297615499341e-15,1.4517064228579307e-14,6.376737468101113e-15,8.590111882128702e-15,1.30041272623706e-14,8.415799455441784e-16,1.8040926123381994e-14
